Кол-во комнат,"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,"Расстояние до центра, км",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Есть Балкон,Есть Лоджия,Metro_Аметьево,Metro_Горки,Metro_Дубравная,Metro_Козья слобода,Metro_Кремлёвская,Metro_Площадь Тукая,Metro_Проспект Победы,Metro_Северный вокзал,Metro_Суконная слобода,Metro_Яшьлек,Цена_log
1.0,31.0,3,5,10.779444938330712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.308414878861498
2.0,54.1,5,9,5.544326473991698,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.90737474309945
1.0,29.0,9,9,6.386796914932163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.747032114495013
2.0,45.0,2,9,6.258381532240466,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.077169588523187
2.0,53.0,4,4,15.220287229554138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.607270193858982
1.0,33.0,4,5,4.38158244533988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.687312888712007
1.0,30.8,1,2,5.635196705408958,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.400655982747342
2.0,60.3,4,16,4.950373325371888,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.166885910365842
4.0,77.2,6,10,2.334697115953156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.489659276356317
3.0,65.6,4,9,5.787029266750922,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.04552506565036
4.0,77.2,6,10,2.334697115953156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.489659276356317
3.0,65.6,4,9,5.787029266750922,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.04552506565036
2.0,56.6,6,10,6.147966595380342,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
1.0,37.0,9,9,6.848972600338623,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.894952224644102
2.0,49.7,6,9,3.221947032884357,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.08763654656639
2.0,48.0,5,5,5.322597119369283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.623799493077952
1.0,31.8,5,5,3.448965497701264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.631962802384313
1.0,41.7,3,12,7.613682443205974,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.08763654656639
0.0,19.1,1,4,14.65883321114352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.626441218624949
2.0,47.6,2,5,15.77138682994782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.520258832020865
1.0,37.0,2,7,5.31088235807306,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.077273656438063
2.0,44.0,3,5,3.596159936450619,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.830413711839864
3.0,71.0,17,23,7.653980428282981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.493101620310295
0.0,12.0,4,5,5.280652337916861,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.80876270134486
1.0,33.8,5,5,8.893378093267794,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.856731016694035
1.0,35.6,4,10,7.61211069774969,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.877297291631844
0.0,22.0,3,3,19.91336184579439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.332614078541903
1.0,33.3,1,9,4.390765471951017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.694975760283178
1.0,46.6,7,10,8.595709392832296,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.04552506565036
2.0,52.0,8,9,14.521376967742816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82372472458392
3.0,60.4,2,10,6.487459684621168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.118095750958314
2.0,40.0,5,5,5.412499063515136,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.881106819564762
4.0,82.4,3,10,8.314057273800584,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.52356082573315
4.0,110.0,7,7,0.8342879419175362,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.707330876483063
1.0,33.0,1,3,9.896910762585575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.341567078850604
3.0,73.7,4,14,8.189909386189141,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.408524023872438
2.0,56.9,12,22,5.127637170767974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.26219608151216
3.0,72.6,5,7,7.131384742983643,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.21249641737161
0.0,18.0,2,9,6.120886469015333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.250357197818243
2.0,43.0,5,5,5.471903147035658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.702580358511794
0.0,21.8,5,9,14.353528223115632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.557448378884015
1.0,35.0,1,5,14.383280520534935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.150511887854474
1.0,37.3,10,19,4.303475801657176,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.257857680289998
1.0,38.0,15,19,5.791517896463131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.14765455028724
1.0,30.3,1,14,7.948410703174765,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.86963441986494
2.0,54.0,2,7,7.133199614539821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
3.0,56.9,8,9,5.178222544538779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.955576839107596
2.0,40.0,2,5,6.31768695474015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.60643651324941
1.0,33.1,4,9,4.713950881632759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.918424577929366
2.0,50.7,9,12,1.546543049917202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.34043896216581
0.0,19.0,4,5,5.358341212708574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.09616686491609
1.0,34.6,15,22,9.507218121419273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.64006001130563
1.0,31.0,2,5,4.92618746468682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.607270193858982
2.0,67.7,2,8,6.222253603675545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.02378508137718
1.0,47.6,3,9,4.08651082295691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.195056784687036
1.0,38.0,1,9,6.0124473644006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.830413711839864
2.0,58.8,2,3,16.5044582581751,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.573368647930426
1.0,30.7,5,5,3.722646224663989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.573196219302087
1.0,32.0,6,16,3.2449470677798047,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.19967573011664
1.0,38.7,4,10,7.943282678844403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.816990558174398
1.0,30.7,5,5,3.722646224663989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.573196219302087
1.0,32.0,6,16,3.2449470677798047,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.19967573011664
1.0,38.7,4,10,7.943282678844403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.816990558174398
2.0,52.0,3,15,7.529594136636875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.300408957718243
2.0,59.8,2,10,6.693919747422926,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.967272877502799
0.0,13.9,1,5,2.339170009879088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.038992122882387
2.0,45.0,5,5,10.77554302402895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.473738825043979
1.0,35.8,17,18,9.07709372378279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.995928016984113
1.0,41.8,5,9,3.668840518000265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.171636512673075
1.0,31.8,16,17,7.812977348168252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.978833698567334
2.0,51.5,3,5,13.5821931898785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.856731016694035
2.0,50.1,3,9,5.524415269377614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.097893045681612
0.0,15.7,1,10,8.82763293694411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.11023799953124
1.0,35.0,4,10,3.9181286205837953,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.176364653421913
1.0,49.0,2,3,17.998627149517425,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.422946668128484
3.0,84.0,9,10,2.584221882738717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.65458907995242
1.0,41.0,3,10,7.611419153997019,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.789591722875162
2.0,46.0,5,9,13.816368111489329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.732433317205148
3.0,62.4,2,9,7.207026432539147,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.034714150714915
1.0,50.0,16,20,2.4532102276738774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.54336345172214
2.0,53.0,4,9,8.424931427004196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.190416405561198
2.0,46.9,8,19,5.016667241827628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.26219608151216
3.0,57.4,5,5,4.317579189816172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.967272877502799
1.0,35.0,9,10,3.57492765128462,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.984564372619506
3.0,57.6,1,5,5.322546450737101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.747032114495013
3.0,60.0,2,5,4.475534501954004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.11709525072483
0.0,13.9,4,5,7.840408306910937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.827111833279051
2.0,56.6,9,10,4.418549741825487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.357112630168974
0.0,13.0,7,9,7.366181537636034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.869822936167798
1.0,51.2,3,3,18.018513352022342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.414898336565054
2.0,52.8,6,10,7.757241463317363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.21249641737161
2.0,52.0,7,10,6.764239380209485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.02378508137718
2.0,54.5,4,9,8.645198647382097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.978833698567334
2.0,65.0,5,5,5.700975525064757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.955576839107596
2.0,45.5,8,9,5.059419446977588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.973069994514992
2.0,65.1,2,9,5.296753284707704,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.08763654656639
1.0,45.3,8,10,8.230677647416174,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.11629412919201
2.0,60.5,5,6,2.887173525789237,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.376606423329896
2.0,44.9,4,5,3.0944491121639444,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.830413711839864
2.0,53.7,16,19,12.641299362217328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.978833698567334
1.0,33.2,4,9,4.199637097651435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.810211007243431
1.0,53.3,5,10,3.642341568064933,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.181070544016418
1.0,31.2,1,5,2.0004625317066216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.894952224644102
1.0,29.8,2,3,20.372524684326983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.414898336565054
2.0,41.0,3,5,11.46372021893423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.511126350125648
2.0,47.7,1,5,4.886738094208975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.943742382861155
3.0,68.1,4,10,7.820456323432866,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.056220353623207
1.0,36.2,8,9,4.735753474580692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.815638428242373
1.0,35.5,10,20,4.690583915083459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.10298211467111
2.0,56.6,1,10,4.302230434452484,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.275099485238066
3.0,68.1,4,10,7.820456323432866,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.056220353623207
1.0,36.2,8,9,4.735753474580692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.815638428242373
1.0,35.5,10,20,4.690583915083459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.10298211467111
2.0,56.6,1,10,4.302230434452484,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.275099485238066
1.0,36.4,8,9,7.255352289045192,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.803385043104912
2.0,42.0,2,5,1.77242952446974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.995928129978456
1.0,29.3,1,5,4.670167680565404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.656060350091908
0.0,18.3,4,9,1.2545028498844235,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.422946668128484
2.0,41.7,4,5,3.916945825255372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.76142084987672
2.0,44.4,4,5,5.0078039145266855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.64006001130563
2.0,49.6,4,9,8.849673559753871,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.931766193248746
2.0,58.8,2,3,15.96585137106716,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.631962802384313
3.0,75.5,5,5,5.50932392173536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.13789837629371
1.0,32.5,9,9,5.951648441520825,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.050887008216737
2.0,52.0,10,10,15.051092767840244,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.810211007243431
1.0,33.1,4,9,4.713950881632759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.918424577929366
2.0,25.6,4,5,7.917514503423439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.123843647884687
1.0,41.2,1,3,12.327735451147198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.501909696719672
3.0,66.0,4,5,8.25640721316856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.816990558174398
4.0,81.5,6,10,3.6280869469609383,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.41820031748273
3.0,62.2,9,9,10.02296536096254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.789591722875162
1.0,34.0,3,15,6.257688014643528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.931766193248746
2.0,41.0,4,5,2.8924398384652963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.843658936835498
1.0,37.0,3,21,4.81765614976982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.213405921671733
2.0,42.0,3,3,20.815915334699287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.714628695213417
1.0,35.4,3,3,17.61017251299439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.330638010707329
2.0,65.7,9,10,7.437429639818135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.266515656076592
1.0,35.0,7,10,3.792043291639005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.961441957872001
1.0,43.5,4,9,7.653025194649024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.2394280246998
1.0,35.3,2,22,2.892390307509226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.213405921671733
1.0,24.1,1,5,7.758712229725035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.341567078850604
2.0,65.0,5,5,5.700975525064757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.955576839107596
2.0,60.6,9,10,4.418589051482568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.341239282272525
1.0,33.7,5,10,3.546703035322329,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.856731016694035
3.0,54.8,5,5,1.1123183153615444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.2962419200238
2.0,45.0,1,5,5.376950778773984,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.581952390148196
2.0,49.4,4,7,1.9479879716028408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.341239282272525
2.0,45.9,2,5,4.482538061840257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.829079489004743
1.0,38.0,2,16,6.659001800528684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.034605449166758
3.0,56.8,1,5,5.163435798240419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.001561947061912
2.0,52.0,2,3,20.556729389647227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.739759356223798
1.0,32.5,2,8,7.513368372970776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86963441986494
2.0,74.6,4,6,9.937242765736226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.312839810055355
3.0,66.1,4,9,5.580446621897868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.166885910365842
2.0,58.0,8,14,7.903588809436204,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
1.0,38.5,2,9,3.4853683711095726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.210674923409112
3.0,74.0,1,9,5.656678878021088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.01262412913954
1.0,32.1,3,5,2.8378602367437225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.581952390148196
1.0,44.0,4,14,7.786300714275086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.166885910365842
1.0,18.0,1,5,3.6219794242031313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.483217567201578
3.0,74.0,1,9,5.656678878021088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.01262412913954
1.0,32.1,3,5,2.8378602367437225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.581952390148196
1.0,18.0,1,5,3.6219794242031313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.483217567201578
1.0,18.0,2,5,5.770695645961177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.039286283703994
1.0,30.5,4,5,4.858046250174336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.739759356223798
2.0,75.0,1,10,4.963617466622543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.3003339542868
3.0,102.0,7,23,5.481060598420184,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.700311326676903
2.0,55.6,3,9,2.292471135491152,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.357033886917524
1.0,38.9,13,18,15.406953962645511,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.681139875758785
1.0,36.2,8,9,4.735659109217354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.82372472458392
0.0,30.5,8,19,13.49304706906761,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.648092181712572
1.0,44.0,4,14,7.786300714275086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.166885910365842
1.0,40.6,14,26,5.975895980960924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15722030180546
1.0,33.5,7,9,5.396064099293834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.955576839107596
1.0,30.2,2,3,20.6767990635662,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.49260730578806
3.0,66.0,10,11,3.3535835437160317,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.321444656543694
0.0,33.2,3,20,2.853745377206112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.380459992348886
0.0,26.0,19,19,8.838197999385368,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.775464627886423
1.0,36.4,6,10,13.589928073571812,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.60727002719233
1.0,46.7,5,16,7.521475030375569,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.012735246411598
2.0,43.9,9,9,5.03120491358036,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.86963441986494
2.0,53.6,10,10,8.236666990215735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.353167852189184
0.0,26.1,15,21,3.7990357658649145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.103467276099817
1.0,16.8,4,5,3.2811810476833188,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.274125813221904
1.0,39.0,1,9,8.87430269596528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.424948670398354
2.0,74.8,11,11,4.20785854378863,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.432906463791053
0.0,27.2,23,24,4.471681647330245,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.931645704077024
3.0,54.7,1,5,5.479874078014604,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.76142084987672
2.0,48.2,2,9,7.236701064652903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.128046080821385
1.0,39.0,11,20,4.696323719623001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.486205041726866
2.0,53.7,4,9,4.830224255251944,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.061525405290027
2.0,48.0,1,5,5.698983283006046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.973069994514992
0.0,30.3,2,18,9.070788623959348,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.893701442898895
1.0,35.0,1,6,3.980259000514777,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.520258832020865
3.0,80.2,10,17,14.410675257623236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.097893045681612
2.0,51.0,14,17,5.016733029065776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.45385341812129
2.0,45.0,4,5,3.38006152252113,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.894952224644102
1.0,11.0,8,9,1.0435234052239923,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.19427690455251
1.0,18.0,2,5,3.5888284905374888,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.308414878861498
0.0,18.2,2,5,5.295408230946589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.053885078862573
4.0,99.2,3,9,7.202172356946631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.379690465629075
1.0,29.3,4,5,10.381550207950273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.581952390148196
1.0,35.4,2,3,20.45979682495638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.607270193858982
2.0,48.0,11,18,15.218610503756803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.789591722875162
1.0,38.0,3,10,7.243877644682154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.830413711839864
2.0,57.0,15,16,8.042420860363372,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.300417291085605
2.0,44.0,3,5,2.234236302170026,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.999312227580958
2.0,45.0,4,5,10.77554302402895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.702428831903658
2.0,53.0,8,9,8.259498818801918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.341239282272525
1.0,34.5,1,10,3.911106473357111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.768538316632412
2.0,48.0,11,18,15.218610503756803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.789591722875162
1.0,38.0,3,10,7.243877644682154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.830413711839864
2.0,57.0,15,16,8.042420860363372,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.300417291085605
2.0,44.0,3,5,2.234236302170026,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.999312227580958
2.0,45.0,4,5,10.77554302402895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.702428831903658
2.0,53.0,8,9,8.259498818801918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.341239282272525
1.0,34.5,1,10,3.911106473357111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.768538316632412
4.0,78.0,1,10,4.605104721935489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.489659276356317
1.0,36.2,20,25,8.577027442923782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.852827303721527
2.0,42.4,4,5,3.0388953902292783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.955576839107596
2.0,47.5,5,5,7.0919961551554165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.747032114495013
3.0,65.4,3,10,4.0235306415873175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.341239282272525
4.0,75.2,5,9,3.150742442769201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.41820031748273
3.0,59.0,5,5,3.112616407309695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.894827216846577
1.0,31.0,3,3,20.63256045648424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.473738825043979
2.0,42.3,2,2,17.835598026909324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.067988057145726
2.0,40.3,3,5,5.7456280969277165,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.816990693309524
4.0,85.0,1,5,16.185498540408734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.424948670398354
1.0,42.7,8,12,3.927514554910114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.213315008456604
0.0,11.3,5,5,5.085256191480647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.790070575320824
2.0,42.2,1,5,3.163820649708432,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.775605482856605
2.0,45.4,1,3,4.551533635035602,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.648092181712572
1.0,30.3,1,5,5.253385264805969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.648092181712572
1.0,43.5,15,17,4.586478186602816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.08763654656639
3.0,61.9,4,9,4.224830525413866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.329166702009918
3.0,91.5,10,11,8.999832966448793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.50675370854671
2.0,54.4,13,14,4.087982170802132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.341239282272525
